Price,Open,High,Low,Close,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.7103120813085,28.741667304738165,28.468427464509798,28.48186492919922,147544800
2015-06-15,28.242212470034367,28.497534479294885,28.154865556799507,28.425865173339844,175955600
2015-06-16,28.45050783666142,28.634160579854694,28.302690608594347,28.578168869018555,125976400
2015-06-17,28.60504435907014,28.640878164028962,28.385556109546233,28.51097869873047,131672400
2015-06-18,28.495299701749957,28.737182572460274,28.493059555070516,28.64087677001953,141628800
2015-06-19,28.602803681393585,28.627440169415465,28.309407680609198,28.35420036315918,218867600
2015-06-22,28.5535295552786,28.68119057500859,28.46170404713027,28.580406188964844,136157200
2015-06-23,28.551294223415173,28.580409298194233,28.416912749095985,28.45050811767578,121075600
2015-06-24,28.490818061209136,29.070892995104312,28.47066186824105,28.6923885345459,221123600
2015-06-25,28.86035818927008,28.936506071064947,28.555763244628906,28.555763244628906,127752400
2015-06-26,28.593845480559093,28.665514799575778,28.334044839897864,28.38779640197754,176267200
2015-06-29,28.098883743117657,28.325090763788303,27.879397163986315,27.890594482421875,196645600
2015-06-30,28.123520218857326,28.246702682695314,27.96450394382296,28.092164993286133,177482800
2015-07-01,28.42139109571546,28.43034997397172,28.217580460031034,28.35420036315918,120955200
2015-07-02,28.316130672007898,28.374362535068343,28.168311721638663,28.318370819091797,108844000
2015-07-06,27.982413842963677,28.27133123347691,27.96225594148402,28.219818115234375,112241600
2015-07-07,28.195185216642784,28.253417073210287,27.72037490296042,28.150392532348633,187787200
2015-07-08,27.879389909785505,27.91522371167966,27.444893741474726,27.45161247253418,243046400
2015-07-09,27.738287330335332,27.785320152426383,26.7013216804665,26.891693115234375,314380000
2015-07-10,27.310520968606568,27.738296806371366,27.147024399904527,27.61063575744629,245418000
2015-07-13,28.002572745297982,28.166069284579958,27.843556499547745,28.143672943115234,165762000
2015-07-14,28.228782622685728,28.30269209496647,28.004815767579114,28.132476806640625,127072400
2015-07-15,28.157111623514105,28.477384275626225,28.125756402361706,28.403474807739258,134596800
2015-07-16,28.609530572616297,28.795425213538454,28.522183620619725,28.781984329223633,144889600
2015-07-17,28.909638032088125,29.03057861328125,28.73718262083749,29.03057861328125,184658800
2015-07-20,29.332935054699643,29.780868700287222,29.272463055655816,29.579299926757812,235600800
2015-07-21,29.75398868841901,29.76966458625413,29.18735299701936,29.28365707397461,307025600
2015-07-22,27.321717942734768,28.10784213343751,27.321717942734768,28.04513168334961,461802400
2015-07-23,28.264616531337147,28.463946896391388,28.00929445230741,28.031692504882812,203998000
2015-07-24,28.067525735549932,28.16159140299697,27.749493216811004,27.883872985839844,168649200
2015-07-27,27.568085432953097,27.684549180091018,27.350838971094355,27.496416091918945,177822000
2015-07-28,27.633026123046875,27.751729975071367,27.44713495780925,27.633026123046875,134472400
2015-07-29,27.58151269446135,27.659900735365955,27.384420810208464,27.545677185058594,148046800
2015-07-30,27.395619366212692,27.45161106714991,27.25899947922739,27.406818389892578,134513200
2015-07-31,27.458329198903865,27.46728807590613,27.079826470761883,27.167173385620117,171540000
2015-08-03,27.211964402858822,27.451608794682908,26.320575845886513,26.526626586914062,279904000
2015-08-04,26.298185624478727,26.360896065522866,25.364244323075575,25.67555809020996,496554400
2015-08-05,25.29704831269019,26.302660432687535,25.106676882442102,25.845767974853516,397250400
2015-08-06,26.091000281327553,26.210239723891853,25.674786517417267,25.902015686035156,211612000
2015-08-07,25.77827505424626,26.15399220777394,25.760276196044007,25.989755630493164,154681600
2015-08-10,26.2169903328047,26.99542304111473,26.2169903328047,26.93467903137207,219806400
2015-08-11,26.50496676412921,26.58821021293682,25.497054529831722,25.533050537109375,388331200
2015-08-12,25.3170737722356,25.96726775200223,24.66462950522491,25.92677116394043,404870000
2015-08-13,26.106753474275326,26.18774664138051,25.769282516825747,25.90652084350586,194143200
2015-08-14,25.719786543832917,26.167497534171147,25.65004309511507,26.088754653930664,171718000
2015-08-17,26.10674951421202,26.46896842424783,25.9852597819827,26.358728408813477,163538800
2015-08-18,26.19448893115061,26.421719796980568,26.09999749974371,26.210237503051758,138242800
2015-08-19,26.120249026988247,26.214740473223504,25.80077696602189,25.87502098083496,193146000
2015-08-20,25.665790899502316,25.726534914871216,25.114587321459155,25.34406852722168,274006400
2015-08-21,24.84461012606305,25.17533191463751,23.769203028838565,23.7939510345459,513102000
2015-08-24,21.343914268602596,24.477894701484914,20.69821920377445,23.20000457763672,648825200
2015-08-25,24.997594723719715,24.997594723719715,23.285492212156004,23.339487075805664,414406400
2015-08-26,24.09317438149669,24.723120820021826,23.634215415574214,24.678125381469727,387098400
2015-08-27,25.249576394490592,25.476805590744505,24.75236770087008,25.40481185913086,338464400
2015-08-28,25.236075366845448,25.49255313260234,25.094338196232183,25.488054275512695,212657600
2015-08-31,25.20457597022168,25.76702746189481,25.19782682695612,25.368812561035156,224917200
2015-09-01,24.781610001212645,25.170825424088193,24.153914008168282,24.234907150268555,307383600
2015-09-02,24.799613100120496,25.274320602416992,24.552133058895926,25.274320602416992,247555200
2015-09-03,25.308065840856774,25.373310417294256,24.756864087336414,24.83110809326172,212935600
2015-09-04,24.516136457480822,24.849106786987825,24.41264558660887,24.583629608154297,199985200
2015-09-08,25.14158190957819,25.323815645291326,24.819859584716458,25.26757049560547,219374400
2015-09-09,25.59379443542876,25.65228815762763,24.69612057404836,24.781614303588867,340043200
2015-09-10,24.808610885901718,25.485802996509893,24.725369159489954,25.326066970825195,251571200
2015-09-11,25.15057952208659,25.695032119750977,25.14383037924651,25.695032119750977,199662000
2015-09-14,26.228244621326656,26.297988073643577,25.84127762821442,25.94251823425293,233453600
2015-09-15,26.08200465042898,26.216992685890737,25.742283416618527,26.160747528076172,173364800
2015-09-16,26.15399327943494,26.219237855742314,25.97175955295047,26.189990997314453,148694000
2015-09-17,26.02125682940647,26.207989421525458,25.584793919332697,25.629789352416992,256450400
2015-09-18,25.245072393985996,25.715282730750296,25.168579815483454,25.5240478515625,297141200
2015-09-21,25.573546878738973,25.956014965838325,25.5712983083755,25.92001724243164,200888000
2015-09-22,25.50830155049554,25.688286729362176,25.314818083976963,25.512802124023438,201384800
2015-09-23,25.56454660967297,25.809776372059076,25.490304311396322,25.719783782958984,143026800
2015-09-24,25.47905611784562,25.985262530782947,25.28107378315788,25.872772216796875,200878000
2015-09-25,26.196740910216345,26.25298605870687,25.652286568314114,25.807523727416992,224607600
2015-09-28,25.61403951499989,25.776025812453643,25.296817779541016,25.296817779541016,208436000
2015-09-29,25.384564409988307,25.537551304124786,24.266410425611298,24.536386489868164,293461600
2015-09-30,24.786114351327377,25.09433841688778,24.462143427581807,24.81536293029785,265892000
2015-10-01,24.5386350340402,24.662375055975247,24.14266868031388,24.65337562561035,255716400
2015-10-02,24.300159557775835,24.975101481963375,24.196668668709677,24.833362579345703,232079200
2015-10-05,24.72086650705366,25.056088820595715,24.538632779190944,24.923349380493164,208258800
2015-10-06,24.889608003240234,25.139336655151183,24.696124512273805,25.04259490966797,192787200
2015-10-07,25.139330540006746,25.146079683043784,24.615127072030614,24.923349380493164,187062400
2015-10-08,24.790618899677025,24.790618899677025,24.34515644796392,24.6353816986084,247918400
2015-10-09,24.74786729780421,25.260822818069613,24.63312670517668,25.22482681274414,211064400
2015-10-12,25.36206495786556,25.36656381482721,25.071839764562586,25.10783576965332,121868800
2015-10-13,24.932351795069557,25.29906958120137,24.900854646148584,25.150583267211914,132197200
2015-10-14,25.038092078535033,25.0898366571712,24.648874871321997,24.79511260986328,177849600
2015-10-15,24.957098308502896,25.220325201523774,24.85810629411592,25.166330337524414,150694000
2015-10-16,25.148336778120164,25.197832795746393,24.86711096566764,24.98185157775879,156930400
2015-10-19,24.927854811037783,25.14158572569893,24.77261762507307,25.137086868286133,119036800
2015-10-20,25.049341561766585,25.686037132254842,24.93235239388829,25.596044540405273,195871200
2015-10-21,25.647790644481958,26.003260435541506,25.58029577198906,25.593795776367188,167180800
2015-10-22,25.72204066463746,25.985267639160156,25.670294354786165,25.985267639160156,166616400
2015-10-23,26.25523268843925,26.824434990928562,26.171990973363176,26.790687561035156,237467600
2015-10-26,26.565708750414164,26.576956750149606,25.854769254851234,25.935762405395508,265335200
2015-10-27,25.962757566441326,26.219235273442884,25.645534145617276,25.77152442932129,279537600
2015-10-28,26.3069850251835,26.84018973399438,26.111251259969535,26.833438873291016,342205600
2015-10-29,26.705196032223327,27.152908653676217,26.6084543073803,27.116910934448242,204909200
2015-10-30,27.220400105857035,27.272146394905423,26.87392980397935,26.88517951965332,197461200
2015-11-02,27.17765915250387,27.303647748441026,26.909931669671526,27.263151168823242,128813200
2015-11-03,27.175407222846523,27.782854163924345,27.155158076028844,27.57587242126465,182076000
2015-11-04,27.701865058420555,27.8571022463373,27.362145534337124,27.4476375579834,179544400
2015-11-05,27.5312317001019,27.721025250712767,27.153906241720836,27.321104049682617,158210800
2015-11-06,27.364039114935974,27.522199000787694,27.25332719483977,27.352741241455078,132169200
2015-11-09,27.330135605477462,27.522187306353842,27.12452784123488,27.24201774597168,135485600
2015-11-10,26.4128157057653,26.677169389332995,26.22302212415356,26.383441925048828,236511600
2015-11-11,26.2930617005746,26.530301485518486,26.030966253802514,26.234315872192383,180872000
2015-11-12,26.26820421255277,26.394732080756615,26.130378474482335,26.146194458007812,130102400
2015-11-13,26.028708219114012,26.112307991563497,25.366693244759457,25.382509231567383,183249600
2015-11-16,25.165599744219016,25.811798634532966,25.07974178929681,25.798242568969727,152426800
2015-11-17,25.965447914703173,25.99482169704837,25.603938362794544,25.687538146972656,110467600
2015-11-18,26.155237279128617,26.54611882638717,26.096491447747365,26.500930786132812,186698800
2015-11-19,26.580007946889527,27.056749134258332,26.38117817716455,26.837583541870117,173183200
2015-11-20,26.93247666370813,27.095156332926983,26.853396747785876,26.9550724029541,137148400
2015-11-23,26.94829383745531,27.05222941590253,26.512222597461033,26.604860305786133,129930000
2015-11-24,26.50997016808758,26.966375604988837,26.46252220611864,26.86018180847168,171212800
2015-11-25,26.934740619155768,26.939260457207514,26.643273122091355,26.668127059936523,85553200
2015-11-27,26.726877183013954,26.75399104424228,26.570975497624552,26.618423461914062,52185600
2015-11-30,26.65908990456631,26.979931187118545,26.60486391301639,26.72913360595703,156721200
2015-12-01,26.830805536876884,26.844361602791125,26.403772222447635,26.512224197387695,139409600
2015-12-02,26.512225764605457,26.686203331916857,26.227538020699246,26.27272605895996,133546400
2015-12-03,26.33372894806816,26.387954932856985,25.807279912796588,26.028703689575195,166278000
2015-12-04,26.04904098851318,26.943777545428325,26.008371066661898,26.89406967163086,231108000
2015-12-07,26.882776689002103,27.081606483783677,26.618421303944242,26.7246150970459,128336800
2015-12-08,26.55290015819158,26.796919743026645,26.40377822777912,26.713321685791016,137238000
2015-12-09,26.580011147818134,26.59130901997083,26.001595948916012,26.123605728149414,185445600
2015-12-10,26.218505062888177,26.42185472142567,26.098755187253175,26.24787712097168,116850800
2015-12-11,26.026451015932764,26.07163905887433,25.497741949687065,25.572303771972656,187544800
2015-12-14,25.346358823855457,25.45933064929182,24.80635363617469,25.414142608642578,257274800
2015-12-15,25.292135042747123,25.486446737400176,24.932883710051023,24.964515686035156,213292400
2015-12-16,25.095558783872654,25.303426508670157,24.58266750493335,25.15656280517578,224954000
2015-12-17,25.310209770590266,25.362177574432273,24.623342514038086,24.623342514038086,179091200
2015-12-18,24.60752503203201,24.74534907981034,23.907098301459307,23.956806182861328,385813200
2015-12-21,24.239230465424725,24.25956628692595,23.852867095031055,24.25052833557129,190362400
2015-12-22,24.266347704119205,24.338649601228077,24.051700208086512,24.227937698364258,131157600
2015-12-23,24.236974225769565,24.593965601311073,24.221158239451306,24.53973960876465,130629600
2015-12-24,24.62785893960525,24.62785893960525,24.390617407083724,24.408693313598633,54281600
2015-12-28,24.309275527853192,24.331871271022415,23.990695890162716,24.135299682617188,106816800
2015-12-29,24.16692959183629,24.725010613745606,24.144335574408643,24.569108963012695,123724800
2015-12-30,24.532959488112894,24.560071620173023,24.216638064844506,24.24827003479004,100855200
2015-12-31,24.17823067554295,24.182748790103684,23.683413526199157,23.78282928466797,163649200
2016-01-04,23.184080258860124,23.807685274554252,23.04625448140937,23.803165435791016,270597600
2016-01-05,23.89354551619863,23.916139540718373,23.13889440959507,23.206676483154297,223164000
2016-01-06,22.7208971652435,23.129856420844877,22.56499718961815,22.75252914428711,273829600
2016-01-07,22.29611809841868,22.623735681519346,21.787744916757767,21.79226303100586,324377600
2016-01-08,22.266740972846634,22.393268828721837,21.862301749173827,21.907489776611328,283192000
2016-01-11,22.36163802413125,22.381972120388554,21.993348858551297,22.262222290039062,198957600
2016-01-12,22.718634798918274,22.750266772155083,22.33226963872977,22.5853271484375,196616800
2016-01-13,22.666659130480447,22.863230659182058,21.984310299820383,22.0046443939209,249758400
2016-01-14,22.133440764418324,22.702819753922995,21.63184556255437,22.485912322998047,252680400
2016-01-15,21.7357761368932,22.07695149490277,21.545984318437906,21.945903778076172,319335600
2016-01-19,22.235109612402148,22.289335591561546,21.57761293531985,21.83970832824707,212350800
2016-01-20,21.48724000536185,22.185406755392286,21.107654617921323,21.86908531188965,289337600
2016-01-21,21.930089186060137,22.115362902239465,21.4510897716426,21.758373260498047,208646000
2016-01-22,22.284818289817064,22.92423913865743,22.226074190632893,22.91520118713379,263202000
2016-01-25,22.93779589944244,22.94005581834511,22.415866680773057,22.46783447265625,207178000
2016-01-26,22.57855361003625,22.793199431708945,22.158298197574815,22.59210968017578,300308000
2016-01-27,21.699631454414735,21.832937399537972,21.089582477931675,21.10765838623047,533478800
2016-01-28,21.191253056427215,21.35619093937194,20.874931632771354,21.259035110473633,222715200
2016-01-29,21.417192075399306,21.99334716796875,21.317776348949,21.99334716796875,257666000
2016-02-01,21.796780566100505,21.851006550414006,21.555020969762147,21.787742614746094,163774000
2016-02-02,21.559536601646197,21.699622245793766,21.301961051042397,21.347150802612305,149428800
2016-02-03,21.464646901559114,21.88038239306421,21.256779155806566,21.769670486450195,183857200
2016-02-04,21.776484545584424,22.11042423534878,21.624281283757696,21.944589614868164,185886800
2016-02-05,21.926418038273624,22.017286262241782,21.283529123337583,21.35849380493164,185672400
2016-02-08,21.156312963279614,21.740139007118984,21.135868522754375,21.583393096923828,216085600
2016-02-09,21.41983169224874,21.794662052129024,21.338050459796044,21.57884979248047,177324800
2016-02-10,21.790117372280967,21.887800413343935,21.376668584491327,21.415287017822266,169374400
2016-02-11,21.306243290431407,21.51751115021208,21.033638649945402,21.285797119140625,200298800
2016-02-12,21.39711764934432,21.467539711774634,21.129057295785937,21.351682662963867,161405600
2016-02-16,21.585664494324515,22.001385468274144,21.49252581700556,21.95368003845215,196231600
2016-02-17,21.96048944527315,22.310330910999106,21.84236199096535,22.289886474609375,179452800
2016-02-18,22.453445967717037,22.464805142772317,21.828729469345912,21.86734962463379,156084000
2016-02-19,21.808282468717614,21.980931856881604,21.762849240174415,21.81736946105957,141496800
2016-02-22,21.878709241141976,22.0127402408157,21.790113213038563,22.008195877075195,137123200
2016-02-23,21.89915827711047,21.92187489928458,21.47889470080425,21.510698318481445,127770400
2016-02-24,21.34940463654758,21.894610414277626,21.199471834454986,21.831003189086914,145022800
2016-02-25,21.819647698552124,21.980937957763672,21.637911267604633,21.980937957763672,110330800
2016-02-26,22.0808942438888,22.267173329381734,21.940050138496137,22.015016555786133,115964400
2016-02-29,22.003654820934738,22.314877899084316,21.955949397247647,21.965036392211914,140865200
2016-03-01,22.183114388627875,22.891882514537105,22.130864611905913,22.83736228942871,201628400
2016-03-02,22.83282602738653,22.919149885647098,22.635187773144615,22.887346267700195,132678400
2016-03-03,22.848724515856876,23.105425604313712,22.81919135122154,23.057720184326172,147822800
2016-03-04,23.25536643658784,23.56886004749615,23.028196701190282,23.400754928588867,184220400
2016-03-07,23.259904515262182,23.359859733883138,22.93505178791128,23.14177703857422,143315600
2016-03-08,22.89415630455838,23.11678331690598,22.807832464308035,22.95094871520996,126247600
2016-03-09,23.014556547238335,23.07589332293961,22.77829990469187,22.97139549255371,108806800
2016-03-10,23.037277631026782,23.22582714453924,22.751043354527354,22.982755661010742,134054400
2016-03-11,23.225829018116897,23.2349160138526,23.057723929924467,23.23037338256836,109632800
2016-03-14,23.150858733065522,23.37802837197383,23.12132557078069,23.289430618286133,100304400
2016-03-15,23.616562301184608,23.893709618325744,23.591573495005175,23.757408142089844,160270800
2016-03-16,23.764213176191937,24.15040082212629,23.75966881339275,24.073163986206055,153214000
2016-03-17,23.970952168946884,24.186764479554146,23.84373765872296,24.034561157226562,137682800
2016-03-18,24.15722420914752,24.193572191778433,23.895980449948468,24.061813354492188,176820800
2016-03-21,24.064080517871087,24.454812583825912,23.884616290686402,24.059537887573242,142010800
2016-03-22,23.909598342265273,24.373024494361353,23.900511351067347,24.24353790283203,129777600
2016-03-23,24.189025000173338,24.32305426123006,24.057266187727596,24.109514236450195,102814000
2016-03-24,23.959586897975147,24.136778974552172,23.827828065024534,24.005020141601562,104532000
2016-03-28,24.079985811748994,24.123148605081635,23.866445760314352,23.895978927612305,77645600
2016-03-29,23.827824429272315,24.48661676033685,23.825552247487547,24.461627960205078,124760400
2016-03-30,24.681980836280882,25.084070321885175,24.67062166142668,24.888704299926758,182404400
2016-03-31,24.925054733432507,24.965945340510757,24.73423132267837,24.759220123291016,103553600
2016-04-01,24.711512207009157,24.988659434406525,24.579753404940448,24.986387252807617,103496000
2016-04-04,25.084075582474743,25.486166885571684,25.04999978393256,25.24309539794922,149424800
2016-04-05,24.877347660993312,25.15449489797822,24.85690149222933,24.945497512817383,106314800
2016-04-06,25.040916056855046,25.211293326842313,24.806929816878743,25.206748962402344,105616400
2016-04-07,24.977300237106117,25.084070240991014,24.561581129550838,24.656991958618164,127207600
2016-04-08,24.74105374906479,24.936418103579808,24.572946917136136,24.684261322021484,94326800
2016-04-11,24.75467763708124,25.127235733446977,24.72287402396467,24.766035079956055,117630000
2016-04-12,24.838731205429305,25.102248857939628,24.68425749168236,25.088619232177734,108929200
2016-04-13,25.1704031846823,25.520242993762086,25.1704031846823,25.45209312438965,133029200
2016-04-14,25.356678753868643,25.5315986341711,25.290799342720003,25.46571922302246,101895600
