date,open,high,low,close,volume,fwd_ret,label,rsi_14,macd,macd_signal,bb_upper,bb_lower,log_ret,vol_20,roc_10
2015-04-21,28.57081715762612,28.59311864088921,28.251874977408363,28.305404663085938,129740400,0.0134740243112889,1,53.16605579146233,0.09464288319862746,0.09385075714189567,28.631526861624394,27.48212326960119,-0.005421999402432043,0.012470077022442143,0.7142342331581624
2015-04-22,28.32324553371349,28.742551185394703,28.173812326646782,28.686792373657227,150618000,0.0081634872970939,1,57.757983320828004,0.1281266360922757,0.10070593293197168,28.71067775372297,27.446018756591975,0.013384056893547491,0.012785182364267265,2.40447399863117
2015-04-23,28.615419475695823,29.08825305419757,28.579733023630347,28.920976638793945,183083600,0.0047041727646013,0,60.32999116281648,0.17158157889914705,0.11488106212540676,28.826271905747316,27.470714101943113,0.00813034627669973,0.011142109434461199,2.457354091771266
2015-04-24,29.10386479937753,29.13508959159763,28.82283826614954,29.057025909423828,178103600,0.0181916405467943,1,61.785707183311544,0.21452506190179577,0.13480986208068457,28.969406979514435,27.462292582558316,0.004693142721859722,0.011105976411471508,2.5019650261014537
2015-04-27,29.50978972131579,29.692680237181143,29.25106804663929,29.585620880126953,387816800,-0.015755716478205,-1,66.87220016906659,0.28789263101236173,0.16542641586702,29.21146985173589,27.42988261103266,0.018028152421747823,0.01134875696022366,4.572328292714333
2015-04-28,29.98931763900977,30.007157462025948,28.898675532596673,29.119478225708008,475696000,-0.0147060393621717,-1,59.36767581271664,0.3049083479856556,0.19332280229074714,29.32066661152049,27.414137541921892,-0.015881157128628587,0.010981433772340003,3.372916188746424
2015-04-29,29.030260466474736,29.349199147137707,28.6154148866722,28.691246032714844,253544400,-0.0271297092313792,-1,53.435025732427874,0.2806040385039026,0.21077904953337823,29.33369500691919,27.495006966042236,-0.014815245137805189,0.010928536810399233,1.4670981995994732
2015-04-30,28.69125338831198,28.69125338831198,27.78573085051481,27.912860870361328,332781600,0.0303634360134743,1,44.69256170265723,0.19627103050562056,0.2078774457278267,29.316835727275034,27.531940517842152,-0.027504514245076717,0.012724577377787843,-0.8084102318287654
2015-05-01,28.124741192112108,29.023574567358025,27.94631403524375,28.76039123535156,234050400,-0.0019386250617424,0,53.59515543741202,0.19557071397620973,0.20541609937750333,29.34101118883192,27.588727046641715,0.02991159050296588,0.01425222497000309,3.3667427563997676
2015-05-04,28.88306449844051,29.121713846388108,28.606499566876973,28.704635620117188,203953200,-0.0225331798486807,-1,52.99085629507457,0.18834556546323356,0.20200199259464938,29.361663171622812,27.598185423042718,-0.0019405066274678084,0.013841512924127011,0.8620813295957487
2015-05-05,28.581959582418435,28.648870823217013,28.053367246279116,28.05782890319824,197085600,-0.0062799180687543,-1,46.44804394582564,0.12894133134171426,0.18738986034406235,29.363534463498592,27.59162987365961,-0.02279093127792553,0.014605553813966984,-0.8746589664926113
2015-05-06,28.227331540907524,28.26970876918357,27.513619653025216,27.881628036499023,288564000,0.0061853181997568,1,44.82438045546745,0.06687422599595294,0.16328673347444048,29.372470421766206,27.56953454496963,-0.006299719699506046,0.014656086349104378,-2.8067423038121784
2015-05-07,27.94433980407834,28.237737504672765,27.776364686526524,28.05408477783203,175763600,0.0188409088127752,1,46.785113877177636,0.031241285492409787,0.13687764387803433,29.37625111875461,27.548429209614532,0.006166267634654332,0.01461880251243942,-2.997450161482738
2015-05-08,28.372119850916896,28.58264923095703,28.244458818255232,28.58264923095703,222201600,-0.0101866866325804,-1,52.37161222476373,0.04513239918772527,0.11852859493997253,29.387840633834195,27.560327167069126,0.018665617236113707,0.015199109025641713,-1.6325713441751317
2015-05-11,28.531131153120356,28.569205099876047,28.13694909786364,28.291486740112305,168143200,-0.0035622195463362,0,49.301269894919585,0.0322747835917383,0.1012778326703257,29.387835280957606,27.56027949565372,-0.010238925991645331,0.015378742755439448,-4.374199700787537
2015-05-12,28.130234250462387,28.416911527049663,27.95554039183773,28.19070625305176,192640000,0.0011123779088959,0,48.246916669875134,0.01379388028416173,0.0837810421930929,29.387525179386515,27.56272525548897,-0.003568579358240509,0.0153681733374705,-3.1895213418909547
2015-05-13,28.253420196141793,28.486345939426375,28.190709747705863,28.222064971923828,138776800,0.0233314117064249,1,48.6151555265212,0.0016588950924223411,0.06735661277295879,29.387478779104917,27.55733781025055,0.0011117596750200853,0.015345367804242551,-1.6352760011051373
2015-05-14,28.53561813214859,28.880525588989254,28.47962641777774,28.880525588989254,180814000,-0.0013959450955118,0,55.73697063053816,0.04465929614579167,0.06281714944752537,29.42764080203265,27.59119331204206,0.023063395117921992,0.016139628295141057,3.4667342882628707
2015-05-15,28.90740069414048,29.001466353639582,28.714789081605353,28.8402099609375,152832000,0.0110272254178676,1,55.23222047689608,0.07462406970603297,0.06517853349922689,29.432385237973175,27.688105789858856,-0.001396920334559404,0.015881845497735927,0.2775300409955128
2015-05-18,28.752858106934585,29.276939584696883,28.748377814165263,29.15823745727539,203531600,-0.0009216138296106,0,58.43027712558695,0.12262004220660927,0.07666683524070338,29.50361061543086,27.686774821580862,0.010966868872454238,0.015282257675017223,1.580238966142122
2015-05-19,29.27022315197837,29.312777392972247,29.03505731632856,29.131364822387695,178532800,-7.706296476350794e-05,0,58.05290068174253,0.15668265899286737,0.09266999999113619,29.563368094405618,27.709613358536274,-0.0009220387767476801,0.015212394652727654,3.8261546283329397
2015-05-20,29.11568241257345,29.335168907717343,28.96786351244182,29.129119873046875,145819600,0.0102262643490904,1,58.01918829757627,0.18140525272137964,0.11041705053718488,29.610014355507605,27.707199847373257,-7.706593426615171e-05,0.014951593309636597,4.474243164404878
2015-05-21,29.131367511630593,29.48075522315246,29.077614241603133,29.427001953125,158921600,0.0087525304273519,1,61.23593846930982,0.22247018293973397,0.1328276770176947,29.687369239187902,27.68044749512606,0.01017432987152489,0.015011452931016132,4.8938227219511
2015-05-22,29.474036729754335,29.780870198833405,29.42924062897147,29.68456268310547,182384000,-0.022031116873971,-1,63.81751411645393,0.272654443674039,0.16079303034896358,29.799450400638264,27.631120011043862,0.00871444907704344,0.015092108406598134,3.855183063139533
2015-05-26,29.698002208914215,29.767431377512352,28.91859520135844,29.03057861328125,282790400,0.0186700282988918,1,53.98621964837412,0.2566957541360324,0.17997357510637735,29.70768925691573,27.667376928081826,-0.02227742629803764,0.015396215656384788,2.6124179332047768
2015-05-27,29.191837389314056,29.62185331620064,29.12688850876601,29.572580337524418,183332800,-0.0019690995204053,0,59.54817077352037,0.2845038043904822,0.20087962096319834,29.78629785334108,27.63407854283812,0.01849788266235386,0.015559393643146562,4.901878200809753
2015-05-28,29.532266740502852,29.55242293528483,29.36205317768391,29.51434898376465,122933200,-0.0113825632500516,-1,58.726842438323025,0.2984032935561238,0.22038435548178345,29.88293521471984,27.619751476564343,-0.001971040745595065,0.015141634643624814,4.578984610539392
2015-05-29,29.39116785708155,29.440440835950447,29.093291545724245,29.17840003967285,203538000,0.0019955046073363,0,54.09153284095049,0.27909325341867586,0.23212613506916194,29.891815354219283,27.73742525399605,-0.011447840443713275,0.013902595965627583,1.0314024575687168
2015-06-01,29.17839553147613,29.426998825554183,29.12688412242206,29.23662567138672,128451200,-0.0044429912244008,0,54.758046504184804,0.26542853443439185,0.23878661494220793,29.930728108126672,27.746135943692174,0.0019935162327846534,0.01228275048126345,1.3745243567440817
2015-06-02,29.08432955252149,29.263503680744098,28.96338898101202,29.106727600097656,134670400,0.0012314299291993,0,52.91240666198731,0.2413354921138513,0.23929639037653663,29.955035671423637,27.762037578393254,-0.004452890642812513,0.012325255212158891,-0.1766562785326448
2015-06-03,29.26351452941397,29.32622498492078,29.093297506641047,29.14257049560547,123934000,-0.0058408545005923,-1,53.37934810304443,0.2225681772067709,0.2359507477425835,29.95125913659086,27.87428827246676,0.0012306723412445209,0.011017084316883183,0.038466008325026314
2015-06-04,29.021625963884272,29.24559282261084,28.87156857863304,28.972352981567383,153800400,-0.0054888600992095,-1,50.80284991282745,0.19174944586391973,0.22711048736685077,29.891762678458033,28.04285722510642,-0.0058579790049573255,0.011000217362758257,-0.5381792933076166
2015-06-05,29.003700938513425,29.046255177804035,28.748378920231943,28.81332778930664,142507200,-0.006606965142513,-1,48.4499870727293,0.15273276698631122,0.21223494329074288,29.834002699087165,28.176541505624748,-0.005503979241756163,0.01107233518249895,-2.0854117751984935
2015-06-08,28.86932057865151,28.938753160748476,28.405711056837685,28.62295913696289,210699200,-0.0029732770899134,0,45.72018770278113,0.10523749626006662,0.19083545388460765,29.83208380005347,28.18249139525903,-0.006628887751338297,0.01041362407088849,-3.576281575968017
2015-06-09,28.37659874556621,28.685674087079356,28.134715850173816,28.53785514831543,224301600,0.011458051718163,1,44.512761044484485,0.06003789193844966,0.16467594149537607,29.807819817063837,28.231392219068972,-0.0029777060594544658,0.01015873826199521,-1.6972567840601132
2015-06-10,28.64983372872067,28.9678661866452,28.63415612047738,28.864843368530273,156349200,-0.0022501087158275,0,49.978811515880956,0.050025434416561154,0.1417458400796131,29.749094244585002,28.357531503095665,0.011392905404519205,0.010396604070727927,-2.393220209114124
2015-06-11,28.932033944612545,29.1560007783716,28.77525784447374,28.799894332885746,141563600,-0.011042728143741,-1,48.94739195843918,0.03642970634182774,0.12068261333205604,29.67837749178972,28.486031191987134,-0.0022526440142893733,0.01042497341379558,-2.4207027275848514
2015-06-12,28.7103120813085,28.741667304738165,28.4684274645098,28.48186492919922,147544800,-0.0019661548146014,0,44.143477839244554,-7.2376728219580855e-06,0.09654464313108045,29.708630140863026,28.415912476934825,-0.011104151673649199,0.009367305090460555,-2.387160055131804
2015-06-15,28.242212470034367,28.497534479294885,28.154865556799507,28.425865173339844,175955600,0.0053579264782257,1,43.33693504858912,-0.03302183544319348,0.07063134741622566,29.73955351726357,28.34355462177452,-0.0019680902342851248,0.009370427857421084,-2.773098739778132
2015-06-16,28.45050783666142,28.634160579854697,28.302690608594347,28.578168869018555,125976400,-0.0023511013107955,0,46.215191493035306,-0.046362073523177116,0.04723266322834511,29.73647093930616,28.288630340906245,0.005343623855673663,0.009081088046089097,-1.8159332039694087
2015-06-17,28.60504435907014,28.64087816402896,28.385556109546233,28.51097869873047,131672400,0.0045560719841177,0,45.126166496146475,-0.061645383910555296,0.025457053800565028,29.734992235803674,28.228070432043005,-0.002353869489178706,0.009086044558453887,-2.167248070894228
2015-06-18,28.495299701749957,28.737182572460274,28.493059555070516,28.64087677001953,141628800,-0.0100093446566704,-1,47.69241892140892,-0.06255473668774414,0.007854695702903194,29.721430730687395,28.19280762685655,0.0045457245054900675,0.009171202580543644,-1.144112153261219
2015-06-19,28.602803681393585,28.627440169415465,28.3094076806092,28.35420036315918,218867600,0.0079778594673252,1,42.92168922770319,-0.08542309127197711,-0.010800861692072868,29.6788547315928,28.128103466954563,-0.010059774945191613,0.009006187324481288,-1.5934550479721221
2015-06-22,28.5535295552786,28.68119057500859,28.46170404713027,28.580406188964844,136157200,-0.0045450043792315,0,47.39338581363291,-0.08432150159396201,-0.025504989672450698,29.54675009575418,28.149792453379117,0.007946204593785477,0.008960247760477007,-0.14866718634655487
2015-06-23,28.551294223415173,28.580409298194233,28.416912749095985,28.45050811767578,121075600,0.0085017960266178,1,45.203329697077024,-0.0928597432699263,-0.03897594039194582,29.53306306953492,28.105472430037835,-0.004555364314186683,0.007613615272935419,-0.3060742658678905
2015-06-24,28.490818061209136,29.070892995104312,28.47066186824105,28.6923885345459,221123600,-0.0047617259104273,0,49.85048252145277,-0.07919571425410865,-0.047019895164378385,29.400941848475274,28.14957447079963,0.008465859299604528,0.006511505303732916,-0.5974563304659843
2015-06-25,28.86035818927008,28.936506071064947,28.555763244628903,28.555763244628903,127752400,-0.0058820645490172,-1,47.404960137025824,-0.07848664667949379,-0.05331324546740147,29.259001484883022,28.19565626047831,-0.0047730990454475375,0.006551948696380721,-0.8476804999179354
2015-06-26,28.593845480559093,28.665514799575774,28.334044839897864,28.38779640197754,176267200,-0.0175146359553652,-1,44.5137878449929,-0.0904357390569892,-0.06073774418531902,29.196511424704454,28.17908595688734,-0.005899432028608764,0.006224582911235624,-0.33027516792006806
2015-06-29,28.098883743117657,28.325090763788303,27.879397163986315,27.890594482421875,196645600,0.0072271858884649,1,37.26807568336059,-0.13842978804599682,-0.07627615295745459,29.17505582532785,28.06593843736746,-0.017669831996359076,0.007149036538353026,-1.8830409827595693
2015-06-30,28.12352021885733,28.24670268269531,27.96450394382296,28.092164993286133,177482800,0.009327702935522,1,41.43041566814821,-0.15837471686534954,-0.09269586573903359,29.122747235760656,28.016790766253507,0.007201194933045052,0.007438281837028186,-1.700612372891729
2015-07-01,28.42139109571546,28.43034997397172,28.217580460031034,28.35420036315918,120955200,-0.0012636414925647,0,46.408502184810956,-0.15129313909160658,-0.10441532040954819,29.02354752452154,28.037153464247993,0.009284468558167003,0.00781782739656551,-0.5498875967322372
2015-07-02,28.316130672007898,28.374362535068343,28.168311721638663,28.318370819091797,108844000,-0.0034801685622034,0,45.83484542231438,-0.1468789533073931,-0.11290804698911718,28.954685543255525,28.04061722926645,-0.001264440560703406,0.007746223668943679,-1.1260337926013655
2015-07-06,27.982413842963677,28.27133123347691,27.96225594148402,28.219818115234375,112241600,-0.002460171167732,0,44.215854068745216,-0.1496084655698411,-0.12024813070526197,28.916156257255604,28.019795547859143,-0.003486238435694844,0.007699415258335737,-0.47394123693718593
2015-07-07,28.195185216642784,28.253417073210287,27.72037490296042,28.150392532348633,187787200,-0.0248231018097335,-1,43.06192821173428,-0.15558025568578415,-0.1273145557013664,28.906949255415615,27.981745889237704,-0.002463202361343342,0.007595936404158528,-1.5045750356838634
2015-07-08,27.879389909785505,27.91522371167966,27.44489374147473,27.45161247253418,243046400,-0.020396592654075,-1,33.5665503815296,-0.2142291529334912,-0.14469747514779138,29.02055661027443,27.759514266800768,-0.025136390400156028,0.009340906907680576,-3.5109940427426176
2015-07-09,27.738287330335332,27.785320152426383,26.7013216804665,26.891693115234375,314380000,0.0267347481295117,1,28.20059859189342,-0.30240371742289085,-0.1762387236028113,29.164613952540915,27.418141899204688,-0.020607475606861048,0.00967167432328651,-6.27586447584686
2015-07-10,27.310520968606568,27.73829680637137,27.147024399904527,27.61063575744629,245418000,0.0193055020663617,1,41.19871242063992,-0.31068860740283455,-0.20312870036281594,29.120375458468178,27.343454535733482,0.0263836192319169,0.011765400136493943,-3.3097609021547836
2015-07-13,28.002572745297982,28.16606928457996,27.843556499547745,28.14367294311523,165762000,-0.0003978207285607,0,48.624813720572426,-0.2711175222636406,-0.21672646474298088,29.096640578313885,27.333370217279377,0.019121515064801642,0.012469293705079628,-0.8599591719112872
2015-07-14,28.228782622685728,28.30269209496647,28.00481576757911,28.132476806640625,127072400,0.0096329236476846,1,48.48630138587192,-0.2379180160498393,-0.22096477500435258,29.07719950867916,27.32347245024418,-0.0003978998802196543,0.012465150762497606,0.8672541001992518
2015-07-15,28.157111623514105,28.477384275626225,28.125756402361706,28.403474807739254,134596800,0.0133261695636353,1,52.046951560158455,-0.18757761632403813,-0.2142873432682897,29.0566365398095,27.32656601298591,0.009586822859156463,0.01260550118999216,1.1081730956924207
2015-07-16,28.609530572616297,28.795425213538454,28.522183620619725,28.781984329223633,144889600,0.0086371488919618,1,56.56303024006236,-0.11580500381277403,-0.19459087537718656,29.097822610809118,27.31248050503561,0.013238157215461399,0.012949674874058343,1.5087146192994954
2015-07-17,28.909638032088125,29.03057861328125,28.73718262083749,29.03057861328125,184658800,0.0189014942067164,1,59.275705820565115,-0.038422301791516844,-0.16335716066005262,29.169960724701028,27.279312575469874,0.00860006211779707,0.013048144674907228,2.515002712335746
2015-07-20,29.332935054699643,29.780868700287225,29.272463055655816,29.579299926757812,235600800,-0.0099949239338068,-1,64.53981310506856,0.0664156726824352,-0.11740259399155506,29.400474099024883,27.17130915750588,0.01872508048708177,0.013384843464877085,4.817471912724788
2015-07-21,29.75398868841901,29.76966458625413,29.18735299701936,29.28365707397461,307025600,-0.0422940819002323,-1,60.0369376421483,0.12421276787239677,-0.0690795216187647,29.512317316279308,27.12979102875243,-0.010045208527057259,0.013575537465293242,4.025750405873387
2015-07-22,27.321717942734768,28.10784213343751,27.321717942734768,28.04513168334961,461802400,-0.0004791982658001,0,45.663676392686156,0.06928011593008776,-0.04140759410899421,29.496335247866234,27.105235453732888,-0.043214522981364745,0.016807892412974954,2.1620559135069244
2015-07-23,28.264616531337147,28.463946896391388,28.00929445230741,28.031692504882812,203998000,-0.0052732998200953,-1,45.536283014114844,0.02438012520380539,-0.02825005024643429,29.454673438631744,27.08082766000107,-0.0004793131179821053,0.016669102648260114,4.239225045308204
2015-07-24,28.067525735549932,28.16159140299697,27.749493216811004,27.883872985839844,168649200,-0.0138953758008315,-1,44.07962494304511,-0.02286763685815174,-0.02717356756877778,29.424598691105864,27.04371338164804,-0.005287252739158088,0.01667535567179515,0.9896086087762959
2015-07-27,27.568085432953097,27.684549180091015,27.350838971094355,27.496416091918945,177822000,0.0049682849819863,0,40.42898369013543,-0.09053275665698379,-0.03984540538641899,29.419765503195922,26.959408538552122,-0.013992820273276418,0.016892434046787846,-2.2998307737036985
2015-07-28,27.633026123046875,27.751729975071367,27.44713495780925,27.633026123046875,134472400,-0.003161034104601,0,42.24518240542338,-0.1316173607779767,-0.05819979646473054,29.42440583491243,26.929011370898113,0.004955983781244733,0.016512609756551576,-1.775352689443453
