date,open,high,low,close,volume,fwd_ret,label
2015-05-15,28.90740069414048,29.001466353639582,28.714789081605353,28.8402099609375,152832000,0.011027225417867603,1
2015-05-18,28.752858106934585,29.276939584696883,28.748377814165263,29.15823745727539,203531600,-0.0009216138296106458,0
2015-05-19,29.27022315197837,29.312777392972247,29.03505731632856,29.131364822387695,178532800,-7.706296476350794e-05,0
2015-05-20,29.11568241257345,29.335168907717343,28.96786351244182,29.129119873046875,145819600,0.010226264349090464,1
2015-05-21,29.131367511630593,29.48075522315246,29.077614241603133,29.427001953125,158921600,0.008752530427351912,1
2015-05-22,29.474036729754335,29.780870198833405,29.42924062897147,29.68456268310547,182384000,-0.02203111687397108,-1
2015-05-26,29.698002208914215,29.767431377512352,28.91859520135844,29.03057861328125,282790400,0.01867002829889186,1
2015-05-27,29.191837389314056,29.62185331620064,29.12688850876601,29.572580337524418,183332800,-0.0019690995204053596,0
2015-05-28,29.532266740502852,29.55242293528483,29.36205317768391,29.51434898376465,122933200,-0.011382563250051603,-1
2015-05-29,29.39116785708155,29.440440835950447,29.093291545724245,29.17840003967285,203538000,0.001995504607336329,0
2015-06-01,29.17839553147613,29.426998825554183,29.12688412242206,29.23662567138672,128451200,-0.0044429912244008385,0
2015-06-02,29.08432955252149,29.263503680744098,28.96338898101202,29.106727600097656,134670400,0.0012314299291993347,0
2015-06-03,29.26351452941397,29.32622498492078,29.093297506641047,29.14257049560547,123934000,-0.005840854500592352,-1
2015-06-04,29.021625963884272,29.24559282261084,28.87156857863304,28.972352981567383,153800400,-0.005488860099209569,-1
2015-06-05,29.003700938513425,29.046255177804035,28.748378920231943,28.81332778930664,142507200,-0.006606965142513022,-1
2015-06-08,28.86932057865151,28.938753160748476,28.405711056837685,28.62295913696289,210699200,-0.002973277089913462,0
2015-06-09,28.37659874556621,28.685674087079356,28.134715850173816,28.53785514831543,224301600,0.011458051718163054,1
2015-06-10,28.64983372872067,28.9678661866452,28.63415612047738,28.864843368530273,156349200,-0.002250108715827537,0
2015-06-11,28.932033944612545,29.1560007783716,28.77525784447374,28.799894332885746,141563600,-0.011042728143741076,-1
2015-06-12,28.7103120813085,28.741667304738165,28.4684274645098,28.48186492919922,147544800,-0.001966154814601495,0
2015-06-15,28.242212470034367,28.497534479294885,28.154865556799507,28.425865173339844,175955600,0.00535792647822575,1
2015-06-16,28.45050783666142,28.634160579854697,28.302690608594347,28.578168869018555,125976400,-0.0023511013107955225,0
2015-06-17,28.60504435907014,28.64087816402896,28.385556109546233,28.51097869873047,131672400,0.004556071984117782,0
2015-06-18,28.495299701749957,28.737182572460274,28.493059555070516,28.64087677001953,141628800,-0.010009344656670471,-1
2015-06-19,28.602803681393585,28.627440169415465,28.3094076806092,28.35420036315918,218867600,0.00797785946732521,1
2015-06-22,28.5535295552786,28.68119057500859,28.46170404713027,28.580406188964844,136157200,-0.004545004379231554,0
2015-06-23,28.551294223415173,28.580409298194233,28.416912749095985,28.45050811767578,121075600,0.008501796026617825,1
2015-06-24,28.490818061209136,29.070892995104312,28.47066186824105,28.6923885345459,221123600,-0.004761725910427339,0
2015-06-25,28.86035818927008,28.936506071064947,28.555763244628903,28.555763244628903,127752400,-0.005882064549017296,-1
2015-06-26,28.593845480559093,28.665514799575774,28.334044839897864,28.38779640197754,176267200,-0.017514635955365288,-1
2015-06-29,28.098883743117657,28.325090763788303,27.879397163986315,27.890594482421875,196645600,0.007227185888464938,1
2015-06-30,28.12352021885733,28.24670268269531,27.96450394382296,28.092164993286133,177482800,0.009327702935522098,1
2015-07-01,28.42139109571546,28.43034997397172,28.217580460031034,28.35420036315918,120955200,-0.0012636414925647488,0
2015-07-02,28.316130672007898,28.374362535068343,28.168311721638663,28.318370819091797,108844000,-0.003480168562203456,0
2015-07-06,27.982413842963677,28.27133123347691,27.96225594148402,28.219818115234375,112241600,-0.002460171167732006,0
2015-07-07,28.195185216642784,28.253417073210287,27.72037490296042,28.150392532348633,187787200,-0.024823101809733572,-1
2015-07-08,27.879389909785505,27.91522371167966,27.44489374147473,27.45161247253418,243046400,-0.020396592654075008,-1
2015-07-09,27.738287330335332,27.785320152426383,26.7013216804665,26.891693115234375,314380000,0.02673474812951171,1
2015-07-10,27.310520968606568,27.73829680637137,27.147024399904527,27.61063575744629,245418000,0.019305502066361724,1
2015-07-13,28.002572745297982,28.16606928457996,27.843556499547745,28.14367294311523,165762000,-0.00039782072856076045,0
2015-07-14,28.228782622685728,28.30269209496647,28.00481576757911,28.132476806640625,127072400,0.009632923647684644,1
2015-07-15,28.157111623514105,28.477384275626225,28.125756402361706,28.403474807739254,134596800,0.013326169563635304,1
2015-07-16,28.609530572616297,28.795425213538454,28.522183620619725,28.781984329223633,144889600,0.008637148891961877,1
2015-07-17,28.909638032088125,29.03057861328125,28.73718262083749,29.03057861328125,184658800,0.018901494206716496,1
2015-07-20,29.332935054699643,29.780868700287225,29.272463055655816,29.579299926757812,235600800,-0.009994923933806854,-1
2015-07-21,29.75398868841901,29.76966458625413,29.18735299701936,29.28365707397461,307025600,-0.042294081900232317,-1
2015-07-22,27.321717942734768,28.10784213343751,27.321717942734768,28.04513168334961,461802400,-0.00047919826580011815,0
2015-07-23,28.264616531337147,28.463946896391388,28.00929445230741,28.031692504882812,203998000,-0.0052732998200953896,-1
2015-07-24,28.067525735549932,28.16159140299697,27.749493216811004,27.883872985839844,168649200,-0.013895375800831555,-1
2015-07-27,27.568085432953097,27.684549180091015,27.350838971094355,27.496416091918945,177822000,0.004968284981986315,0
2015-07-28,27.633026123046875,27.751729975071367,27.44713495780925,27.633026123046875,134472400,-0.0031610341046010015,0
2015-07-29,27.58151269446135,27.659900735365955,27.384420810208464,27.545677185058594,148046800,-0.005041037627542488,-1
2015-07-30,27.395619366212692,27.45161106714991,27.25899947922739,27.406818389892575,134513200,-0.008743992128646183,-1
2015-07-31,27.458329198903865,27.46728807590613,27.079826470761883,27.167173385620117,171540000,-0.02357796998656858,-1
2015-08-03,27.211964402858825,27.451608794682908,26.320575845886513,26.526626586914062,279904000,-0.03208355551413933,-1
2015-08-04,26.298185624478727,26.360896065522866,25.364244323075575,25.67555809020996,496554400,0.006629257445759595,1
2015-08-05,25.29704831269019,26.302660432687535,25.106676882442105,25.845767974853516,397250400,0.0021762832211589256,0
2015-08-06,26.091000281327553,26.210239723891853,25.674786517417267,25.902015686035156,211612000,0.003387379017970149,0
2015-08-07,25.77827505424626,26.15399220777394,25.760276196044007,25.989755630493164,154681600,0.03635753311086343,1
2015-08-10,26.2169903328047,26.99542304111473,26.2169903328047,26.93467903137207,219806400,-0.05203806188409199,-1
2015-08-11,26.50496676412921,26.58821021293682,25.49705452983172,25.533050537109375,388331200,0.015420038677275372,1
2015-08-12,25.3170737722356,25.96726775200223,24.66462950522491,25.92677116394043,404870000,-0.0007810583240976943,0
2015-08-13,26.10675347427533,26.18774664138051,25.769282516825747,25.90652084350586,194143200,0.007034283434878441,1
2015-08-14,25.719786543832917,26.167497534171147,25.65004309511507,26.088754653930664,171718000,0.01034828064673965,1
2015-08-17,26.10674951421202,26.46896842424783,25.9852597819827,26.358728408813477,163538800,-0.0056334624136141764,-1
2015-08-18,26.19448893115061,26.421719796980568,26.09999749974371,26.21023750305176,138242800,-0.012789526313058741,-1
2015-08-19,26.120249026988247,26.214740473223504,25.80077696602189,25.87502098083496,193146000,-0.020519884950297995,-1
2015-08-20,25.665790899502316,25.726534914871216,25.114587321459155,25.34406852722168,274006400,-0.06116293013534202,-1
2015-08-21,24.84461012606305,25.17533191463751,23.769203028838565,23.7939510345459,513102000,-0.024962077800649518,-1
2015-08-24,21.343914268602596,24.477894701484914,20.69821920377445,23.20000457763672,648825200,0.006012175458939284,1
2015-08-25,24.997594723719715,24.997594723719715,23.285492212156004,23.339487075805664,414406400,0.05735508673846268,1
2015-08-26,24.09317438149669,24.723120820021823,23.634215415574214,24.678125381469727,387098400,0.029446583418641037,1
2015-08-27,25.249576394490592,25.476805590744505,24.75236770087008,25.40481185913086,338464400,0.0032766397501156064,0
2015-08-28,25.236075366845448,25.49255313260234,25.094338196232183,25.488054275512695,212657600,-0.004678337278656075,0
2015-08-31,25.20457597022168,25.76702746189481,25.19782682695612,25.368812561035156,224917200,-0.04469682639021921,-1
2015-09-01,24.781610001212645,25.170825424088193,24.15391400816828,24.234907150268555,307383600,0.04288910395668344,1
2015-09-02,24.799613100120496,25.274320602416992,24.55213305889593,25.274320602416992,247555200,-0.017536080044536884,-1
2015-09-03,25.308065840856777,25.373310417294256,24.756864087336417,24.83110809326172,212935600,-0.009966469646780607,-1
2015-09-04,24.516136457480822,24.849106786987825,24.41264558660887,24.583629608154297,199985200,0.02782098894071816,1
2015-09-08,25.14158190957819,25.32381564529133,24.819859584716458,25.26757049560547,219374400,-0.019232406696999993,-1
2015-09-09,25.59379443542876,25.65228815762763,24.69612057404836,24.781614303588867,340043200,0.021970024251304787,1
2015-09-10,24.80861088590172,25.485802996509893,24.72536915948995,25.326066970825195,251571200,0.014568592484210718,1
2015-09-11,25.15057952208659,25.695032119750977,25.14383037924651,25.695032119750977,199662000,0.009631671731272773,1
2015-09-14,26.228244621326656,26.297988073643577,25.84127762821442,25.94251823425293,233453600,0.008412032010643555,1
2015-09-15,26.08200465042898,26.216992685890737,25.742283416618527,26.160747528076172,173364800,0.0011178376767291276,0
2015-09-16,26.15399327943494,26.21923785574231,25.97175955295047,26.189990997314453,148694000,-0.021389913610695976,-1
2015-09-17,26.02125682940647,26.207989421525458,25.584793919332697,25.629789352416992,256450400,-0.004125726489613957,0
2015-09-18,25.245072393985996,25.715282730750296,25.168579815483454,25.5240478515625,297141200,0.015513581277230681,1
2015-09-21,25.573546878738973,25.956014965838325,25.5712983083755,25.92001724243164,200888000,-0.015710449364268908,-1
2015-09-22,25.50830155049554,25.688286729362176,25.314818083976963,25.51280212402344,201384800,0.008112854790679469,1
2015-09-23,25.56454660967297,25.809776372059076,25.49030431139632,25.719783782958984,143026800,0.005948278380911498,1
2015-09-24,25.47905611784562,25.985262530782947,25.28107378315788,25.872772216796875,200878000,-0.002521897879096291,0
2015-09-25,26.196740910216345,26.25298605870687,25.65228656831411,25.807523727416992,224607600,-0.019789033355936514,-1
2015-09-28,25.61403951499989,25.776025812453643,25.296817779541016,25.296817779541016,208436000,-0.030060353689540187,-1
2015-09-29,25.384564409988307,25.537551304124783,24.266410425611294,24.536386489868164,293461600,0.011369907322942074,1
2015-09-30,24.786114351327377,25.09433841688778,24.462143427581807,24.81536293029785,265892000,-0.006527702421378789,-1
2015-10-01,24.5386350340402,24.662375055975247,24.14266868031388,24.65337562561035,255716400,0.007300702202759579,1
2015-10-02,24.300159557775835,24.975101481963375,24.196668668709677,24.833362579345703,232079200,0.0036236253088941517,0
2015-10-05,24.72086650705366,25.056088820595715,24.538632779190944,24.923349380493164,208258800,0.004784490533529029,0
2015-10-06,24.88960800324023,25.139336655151183,24.696124512273805,25.04259490966797,192787200,-0.004761708185790581,0
2015-10-07,25.139330540006743,25.146079683043784,24.615127072030617,24.923349380493164,187062400,-0.0115541325320484,-1
2015-10-08,24.790618899677025,24.790618899677025,24.34515644796392,24.6353816986084,247918400,0.02392677009624089,1
2015-10-09,24.74786729780421,25.260822818069613,24.63312670517668,25.22482681274414,211064400,-0.004637932460718197,0
2015-10-12,25.36206495786556,25.36656381482721,25.071839764562583,25.10783576965332,121868800,0.0017025560446852772,0
2015-10-13,24.932351795069557,25.29906958120137,24.900854646148584,25.15058326721191,132197200,-0.01413369437885148,-1
2015-10-14,25.038092078535033,25.0898366571712,24.648874871321997,24.79511260986328,177849600,0.014971407208429932,1
2015-10-15,24.957098308502896,25.220325201523774,24.85810629411592,25.166330337524418,150694000,-0.007330379808714538,-1
2015-10-16,25.148336778120164,25.197832795746393,24.86711096566764,24.98185157775879,156930400,0.006213922536692618,1
2015-10-19,24.927854811037783,25.14158572569893,24.77261762507307,25.137086868286133,119036800,0.018258188569104883,1
2015-10-20,25.049341561766585,25.68603713225484,24.93235239388829,25.596044540405273,195871200,-8.785591986826269e-05,0
2015-10-21,25.64779064448196,26.003260435541502,25.58029577198906,25.593795776367188,167180800,0.01529557656134961,1
2015-10-22,25.72204066463746,25.985267639160156,25.670294354786165,25.985267639160156,166616400,0.030995252119751848,1
2015-10-23,26.25523268843925,26.82443499092856,26.171990973363176,26.790687561035156,237467600,-0.031911280876682935,-1
2015-10-26,26.565708750414164,26.57695675014961,25.85476925485123,25.935762405395508,265335200,-0.006332490771123522,-1
2015-10-27,25.96275756644133,26.219235273442884,25.645534145617276,25.77152442932129,279537600,0.041204952655479854,1
2015-10-28,26.3069850251835,26.84018973399438,26.111251259969535,26.833438873291016,342205600,0.01056413464169803,1
2015-10-29,26.705196032223327,27.152908653676217,26.6084543073803,27.11691093444824,204909200,-0.00854564206649866,-1
2015-10-30,27.220400105857035,27.272146394905423,26.87392980397935,26.88517951965332,197461200,0.014058736297208663,1
2015-11-02,27.17765915250387,27.303647748441023,26.90993166967153,27.26315116882324,128813200,0.01147047347920016,1
2015-11-03,27.175407222846523,27.782854163924345,27.155158076028844,27.57587242126465,182076000,-0.0046502558948003925,0
2015-11-04,27.701865058420555,27.8571022463373,27.362145534337124,27.4476375579834,179544400,-0.004609996326039978,0
2015-11-05,27.5312317001019,27.721025250712767,27.153906241720836,27.321104049682617,158210800,0.0011579763290288092,0
2015-11-06,27.364039114935977,27.522199000787698,27.25332719483977,27.35274124145508,132169200,-0.004047985337410798,0
2015-11-09,27.330135605477462,27.52218730635384,27.12452784123488,27.24201774597168,135485600,-0.03151660163094239,-1
2015-11-10,26.4128157057653,26.677169389332995,26.22302212415356,26.383441925048828,236511600,-0.00565225921925161,-1
2015-11-11,26.2930617005746,26.53030148551849,26.03096625380251,26.234315872192383,180872000,-0.0033590132334259115,0
2015-11-12,26.26820421255277,26.394732080756615,26.130378474482335,26.146194458007812,130102400,-0.02920827456045083,-1
2015-11-13,26.028708219114012,26.112307991563497,25.366693244759457,25.382509231567383,183249600,0.016378732835653276,1
2015-11-16,25.165599744219016,25.81179863453297,25.07974178929681,25.798242568969727,152426800,-0.0042911613727605324,0
2015-11-17,25.965447914703173,25.99482169704837,25.603938362794544,25.687538146972656,110467600,0.03166487323566347,1
2015-11-18,26.155237279128617,26.54611882638717,26.096491447747365,26.500930786132812,186698800,0.012703431379605279,1
2015-11-19,26.580007946889527,27.056749134258332,26.38117817716455,26.837583541870117,173183200,0.004377773464614876,0
2015-11-20,26.93247666370813,27.095156332926983,26.853396747785876,26.9550724029541,137148400,-0.012992437635952592,-1
2015-11-23,26.94829383745531,27.05222941590253,26.512222597461033,26.604860305786133,129930000,0.009596799222058694,1
2015-11-24,26.50997016808758,26.966375604988837,26.46252220611864,26.86018180847168,171212800,-0.0071501656207919595,-1
2015-11-25,26.934740619155768,26.939260457207514,26.643273122091355,26.668127059936523,85553200,-0.0018637828562445558,0
2015-11-27,26.72687718301395,26.75399104424228,26.570975497624552,26.618423461914062,52185600,0.00415915481250706,0
2015-11-30,26.65908990456631,26.979931187118545,26.60486391301639,26.72913360595703,156721200,-0.008115093132722961,-1
2015-12-01,26.830805536876884,26.844361602791125,26.403772222447635,26.512224197387695,139409600,-0.009033498534284923,-1
2015-12-02,26.512225764605457,26.686203331916857,26.22753802069925,26.27272605895996,133546400,-0.009288049090800166,-1
2015-12-03,26.33372894806816,26.387954932856985,25.807279912796588,26.028703689575195,166278000,0.03324660314920913,1
2015-12-04,26.04904098851318,26.943777545428325,26.008371066661898,26.89406967163086,231108000,-0.006300815631622658,-1
2015-12-07,26.882776689002103,27.081606483783677,26.61842130394424,26.7246150970459,128336800,-0.0004225846177343673,0
2015-12-08,26.55290015819158,26.796919743026645,26.40377822777912,26.713321685791016,137238000,-0.02207572553417314,-1
2015-12-09,26.580011147818137,26.59130901997083,26.001595948916012,26.123605728149418,185445600,0.00475705360567269,0
2015-12-10,26.218505062888177,26.42185472142567,26.098755187253175,26.24787712097168,116850800,-0.025738209070601314,-1
2015-12-11,26.026451015932764,26.07163905887433,25.497741949687065,25.572303771972656,187544800,-0.0061848617449722365,-1
2015-12-14,25.346358823855457,25.45933064929182,24.80635363617469,25.414142608642575,257274800,-0.017691996520650455,-1
2015-12-15,25.292135042747123,25.486446737400176,24.932883710051023,24.964515686035156,213292400,0.007692803720124042,1
2015-12-16,25.095558783872654,25.303426508670157,24.58266750493335,25.15656280517578,224954000,-0.021196070992178018,-1
2015-12-17,25.310209770590262,25.362177574432273,24.62334251403809,24.62334251403809,179091200,-0.02706928723412594,-1
2015-12-18,24.60752503203201,24.74534907981034,23.907098301459307,23.956806182861328,385813200,0.01226048875079555,1
2015-12-21,24.239230465424725,24.25956628692595,23.852867095031055,24.25052833557129,190362400,-0.0009315523725682562,0
2015-12-22,24.266347704119205,24.338649601228077,24.051700208086512,24.227937698364254,131157600,0.012869519241889282,1
2015-12-23,24.236974225769565,24.593965601311073,24.221158239451302,24.53973960876465,130629600,-0.005340166491384024,-1
2015-12-24,24.62785893960525,24.62785893960525,24.390617407083724,24.408693313598633,54281600,-0.011200666396555148,-1
2015-12-28,24.309275527853192,24.331871271022415,23.990695890162716,24.135299682617188,106816800,0.01797405816791864,1
2015-12-29,24.16692959183629,24.725010613745606,24.144335574408643,24.569108963012695,123724800,-0.013058631011228727,-1
2015-12-30,24.532959488112898,24.560071620173023,24.216638064844503,24.24827003479004,100855200,-0.019194802328342697,-1
2015-12-31,24.17823067554295,24.182748790103684,23.683413526199157,23.78282928466797,163649200,0.0008550770339237346,0
2016-01-04,23.184080258860124,23.807685274554252,23.04625448140937,23.803165435791016,270597600,-0.025059228120131616,-1
